Step;brand_0;avg_purchases_0;std0;min0;max0;brand_1;avg_purchases_1;std1;min1;max1;brand_2;avg_purchases_2;std2;min2;max2;brand_3;avg_purchases_3;std3;min3;max3
271;0;26.414950980392163;5,0720;12,0000;46,0000;1;29.8031862745098;5,3035;12,0000;50,0000;2;19.40147058823529;4,3147;7,0000;34,0000;3;26.702941176470592;4,9809;9,0000;52,0000
272;0;26.41269841269842;5,0709;12,0000;46,0000;1;29.81391941391941;5,3077;12,0000;50,0000;2;19.3978021978022;4,3132;7,0000;34,0000;3;26.714774114774116;4,9843;9,0000;52,0000
273;0;26.414111922141117;5,0752;12,0000;46,0000;1;29.815571776155718;5,3118;12,0000;50,0000;2;19.40097323600973;4,3157;7,0000;34,0000;3;26.709002433090024;4,9831;9,0000;52,0000
274;0;26.412848484848485;5,0758;12,0000;46,0000;1;29.81818181818182;5,3070;12,0000;50,0000;2;19.398787878787875;4,3140;7,0000;34,0000;3;26.70884848484848;4,9790;9,0000;52,0000
275;0;26.41183574879227;5,0776;12,0000;46,0000;1;29.8231884057971;5,3122;12,0000;50,0000;2;19.407246376811592;4,3168;7,0000;34,0000;3;26.708454106280197;4,9740;9,0000;52,0000
276;0;26.409145607701568;5,0772;12,0000;46,0000;1;29.827677496991573;5,3119;12,0000;50,0000;2;19.406016847172083;4,3210;7,0000;34,0000;3;26.71143200962696;4,9734;9,0000;52,0000
277;0;26.405035971223025;5,0766;12,0000;46,0000;1;29.82757793764988;5,3061;12,0000;50,0000;2;19.41270983213429;4,3221;7,0000;34,0000;3;26.70383693045564;4,9764;9,0000;52,0000
278;0;26.407168458781356;5,0739;12,0000;46,0000;1;29.831063321385905;5,3031;12,0000;50,0000;2;19.41027479091995;4,3198;7,0000;34,0000;3;26.704420549581837;4,9739;9,0000;52,0000
279;0;26.406666666666666;5,0715;12,0000;46,0000;1;29.830238095238098;5,2978;12,0000;50,0000;2;19.41238095238095;4,3153;7,0000;34,0000;3;26.715952380952377;4,9785;9,0000;52,0000
280;0;26.40284697508897;5,0702;12,0000;46,0000;1;29.824436536180304;5,3011;12,0000;50,0000;2;19.410201660735467;4,3117;7,0000;34,0000;3;26.711269276393832;4,9733;9,0000;52,0000
281;0;26.40449172576832;5,0642;12,0000;46,0000;1;29.820803782505912;5,2954;12,0000;50,0000;2;19.404255319148934;4,3107;7,0000;34,0000;3;26.702127659574465;4,9777;9,0000;52,0000
282;0;26.39882214369847;5,0628;12,0000;46,0000;1;29.816725559481746;5,2933;12,0000;50,0000;2;19.399528857479385;4,3115;7,0000;34,0000;3;26.702709069493523;4,9761;9,0000;52,0000
283;0;26.40164319248826;5,0608;12,0000;46,0000;1;29.81244131455399;5,2960;12,0000;50,0000;2;19.397183098591547;4,3091;7,0000;34,0000;3;26.696713615023477;4,9723;9,0000;52,0000
284;0;26.404678362573105;5,0617;12,0000;46,0000;1;29.807719298245615;5,2935;12,0000;50,0000;2;19.397894736842108;4,3080;7,0000;34,0000;3;26.699415204678367;4,9745;9,0000;52,0000
285;0;26.40792540792541;5,0639;12,0000;46,0000;1;29.810256410256407;5,2993;12,0000;50,0000;2;19.4018648018648;4,3091;7,0000;34,0000;3;26.702797202797203;4,9757;9,0000;52,0000
286;0;26.404645760743318;5,0692;12,0000;46,0000;1;29.821138211382117;5,3041;12,0000;50,0000;2;19.41138211382114;4,3073;7,0000;34,0000;3;26.701509872241576;4,9780;9,0000;52,0000
287;0;26.415277777777778;5,0715;12,0000;46,0000;1;29.8125;5,3081;12,0000;50,0000;2;19.408564814814817;4,3040;7,0000;34,0000;3;26.70069444444444;4,9759;9,0000;52,0000
288;0;26.423068050749706;5,0789;12,0000;46,0000;1;29.81660899653979;5,3106;12,0000;50,0000;2;19.405997693194923;4,3102;7,0000;34,0000;3;26.70795847750865;4,9758;9,0000;52,0000
289;0;26.421379310344825;5,0767;12,0000;46,0000;1;29.80574712643678;5,3105;12,0000;50,0000;2;19.407586206896553;4,3058;7,0000;34,0000;3;26.70390804597701;4,9756;9,0000;52,0000
290;0;26.42497136311569;5,0726;12,0000;46,0000;1;29.810767468499428;5,3064;12,0000;50,0000;2;19.399541809851087;4,3063;7,0000;34,0000;3;26.702634593356244;4,9737;9,0000;52,0000
291;0;26.422602739726027;5,0684;12,0000;46,0000;1;29.817123287671233;5,3112;12,0000;50,0000;2;19.4027397260274;4,3046;7,0000;34,0000;3;26.697260273972603;4,9753;9,0000;52,0000
292;0;26.431171786120593;5,0786;12,0000;50,0000;1;29.818885096700797;5,3173;12,0000;50,0000;2;19.4;4,3002;7,0000;34,0000;3;26.707394766780435;4,9823;9,0000;52,0000
293;0;26.430612244897958;5,0825;12,0000;50,0000;1;29.813378684807258;5,3210;12,0000;50,0000;2;19.405215419501133;4,3081;7,0000;34,0000;3;26.71337868480726;4,9839;9,0000;52,0000
294;0;26.432542372881358;5,0831;12,0000;50,0000;1;29.8;5,3238;12,0000;50,0000;2;19.405197740112992;4,3054;7,0000;34,0000;3;26.710282485875705;4,9811;9,0000;52,0000
295;0;26.424324324324328;5,0814;12,0000;50,0000;1;29.806981981981984;5,3275;12,0000;50,0000;2;19.41216216216216;4,3031;7,0000;34,0000;3;26.71148648648649;4,9821;9,0000;52,0000
296;0;26.4273849607183;5,0806;12,0000;50,0000;1;29.80314253647587;5,3248;12,0000;50,0000;2;19.417283950617282;4,3014;7,0000;34,0000;3;26.710213243546576;4,9853;9,0000;52,0000
297;0;26.42505592841163;5,0776;12,0000;50,0000;1;29.80604026845638;5,3235;12,0000;50,0000;2;19.415883668903803;4,2976;7,0000;34,0000;3;26.710290827740494;4,9875;9,0000;52,0000
298;0;26.425418060200666;5,0779;12,0000;50,0000;1;29.802452619843926;5,3254;12,0000;50,0000;2;19.41627647714604;4,2957;7,0000;34,0000;3;26.705239687848387;4,9854;9,0000;52,0000
299;0;26.428444444444448;5,0811;12,0000;50,0000;1;29.80888888888889;5,3274;12,0000;50,0000;2;19.41711111111111;4,2927;7,0000;34,0000;3;26.70733333333333;4,9845;9,0000;52,0000
300;0;26.4343300110742;5,0870;12,0000;50,0000;1;29.81173864894795;5,3290;12,0000;50,0000;2;19.415946843853824;4,2911;7,0000;34,0000;3;26.707419712070873;4,9848;9,0000;52,0000
301;0;26.42825607064018;5,0880;12,0000;50,0000;1;29.810154525386316;5,3308;12,0000;50,0000;2;19.427152317880793;4,2939;7,0000;34,0000;3;26.708167770419422;4,9802;9,0000;52,0000
302;0;26.42310231023102;5,0869;12,0000;50,0000;1;29.808360836083608;5,3313;12,0000;50,0000;2;19.42464246424642;4,2943;7,0000;34,0000;3;26.707370737073706;4,9807;9,0000;52,0000
303;0;26.418421052631583;5,0882;12,0000;50,0000;1;29.808771929824562;5,3294;12,0000;50,0000;2;19.41885964912281;4,2985;7,0000;34,0000;3;26.70592105263158;4,9761;9,0000;52,0000
304;0;26.42098360655738;5,0902;12,0000;50,0000;1;29.800218579234972;5,3333;12,0000;50,0000;2;19.41377049180328;4,3009;7,0000;34,0000;3;26.708852459016395;4,9790;9,0000;52,0000
305;0;26.42287581699346;5,0864;12,0000;50,0000;1;29.801742919389977;5,3328;12,0000;50,0000;2;19.41111111111111;4,2991;7,0000;34,0000;3;26.71546840958606;4,9841;9,0000;52,0000
306;0;26.424755700325733;5,0824;12,0000;50,0000;1;29.798914223669925;5,3335;12,0000;50,0000;2;19.414332247557006;4,2977;7,0000;34,0000;3;26.71118349619978;4,9792;9,0000;52,0000
307;0;26.416233766233763;5,0797;12,0000;50,0000;1;29.797835497835496;5,3318;12,0000;50,0000;2;19.412770562770564;4,2947;7,0000;34,0000;3;26.713203463203467;4,9749;9,0000;52,0000
308;0;26.413592233009712;5,0768;12,0000;50,0000;1;29.801078748651566;5,3288;12,0000;50,0000;2;19.415102481121902;4,3003;7,0000;34,0000;3;26.70873786407767;4,9714;9,0000;52,0000
309;0;26.416344086021507;5,0770;12,0000;50,0000;1;29.79956989247312;5,3255;12,0000;50,0000;2;19.41397849462366;4,3030;7,0000;34,0000;3;26.708817204301074;4,9734;9,0000;52,0000
310;0;26.413290460878887;5,0770;12,0000;50,0000;1;29.80042872454448;5,3236;12,0000;50,0000;2;19.406002143622725;4,3069;7,0000;34,0000;3;26.71254019292605;4,9748;9,0000;52,0000
311;0;26.411324786324787;5,0807;12,0000;50,0000;1;29.800213675213673;5,3263;12,0000;50,0000;2;19.40534188034188;4,3092;7,0000;34,0000;3;26.710897435897436;4,9718;9,0000;52,0000
312;0;26.41150159744409;5,0803;12,0000;50,0000;1;29.80319488817891;5,3258;12,0000;50,0000;2;19.403407880724174;4,3070;7,0000;34,0000;3;26.713951011714595;4,9769;9,0000;52,0000
313;0;26.411464968152863;5,0855;12,0000;50,0000;1;29.814861995753716;5,3297;12,0000;50,0000;2;19.40530785562633;4,3075;7,0000;34,0000;3;26.713375796178344;4,9840;9,0000;52,0000
314;0;26.41544973544974;5,0931;12,0000;50,0000;1;29.81693121693122;5,3355;12,0000;50,0000;2;19.408253968253966;4,3071;7,0000;34,0000;3;26.702857142857145;4,9858;9,0000;52,0000
315;0;26.416033755274256;5,0974;12,0000;50,0000;1;29.814978902953587;5,3371;12,0000;50,0000;2;19.412025316455697;4,3082;7,0000;34,0000;3;26.702742616033753;4,9895;9,0000;52,0000
316;0;26.42166140904311;5,0942;12,0000;50,0000;1;29.80609884332282;5,3407;12,0000;50,0000;2;19.40988433228181;4,3097;7,0000;34,0000;3;26.704942166140903;4,9953;9,0000;52,0000
317;0;26.427463312368978;5,0924;12,0000;50,0000;1;29.80146750524109;5,3443;12,0000;50,0000;2;19.410482180293503;4,3063;7,0000;34,0000;3;26.7062893081761;4,9986;9,0000;52,0000
318;0;26.42403343782654;5,0870;12,0000;50,0000;1;29.804388714733545;5,3440;12,0000;50,0000;2;19.40898641588297;4,3049;7,0000;34,0000;3;26.7128526645768;4,9969;9,0000;52,0000
319;0;26.419999999999998;5,0860;12,0000;50,0000;1;29.795416666666668;5,3462;12,0000;50,0000;2;19.408333333333335;4,3082;7,0000;34,0000;3;26.715208333333333;5,0011;9,0000;52,0000
320;0;26.423260643821394;5,0859;12,0000;50,0000;1;29.791069574247143;5,3522;12,0000;50,0000;2;19.40581516095535;4,3070;7,0000;34,0000;3;26.717341640706124;5,0039;9,0000;52,0000
321;0;26.421325051759837;5,0866;12,0000;50,0000;1;29.79772256728778;5,3541;12,0000;50,0000;2;19.40351966873706;4,3071;7,0000;34,0000;3;26.721325051759834;5,0048;9,0000;52,0000
322;0;26.427450980392155;5,0864;12,0000;50,0000;1;29.803302373581012;5,3576;12,0000;50,0000;2;19.40639834881321;4,3055;7,0000;34,0000;3;26.715376676986587;5,0087;9,0000;52,0000
323;0;26.429012345679013;5,0847;12,0000;50,0000;1;29.802880658436216;5,3555;12,0000;50,0000;2;19.401028806584364;4,3065;7,0000;34,0000;3;26.71831275720164;5,0074;9,0000;52,0000
324;0;26.42830769230769;5,0823;12,0000;50,0000;1;29.803076923076922;5,3542;12,0000;50,0000;2;19.399384615384616;4,3090;6,0000;34,0000;3;26.719589743589744;5,0104;9,0000;52,0000
325;0;26.432719836400814;5,0798;12,0000;50,0000;1;29.80081799591002;5,3532;12,0000;50,0000;2;19.40306748466258;4,3076;6,0000;34,0000;3;26.71820040899795;5,0080;9,0000;52,0000
326;0;26.428746177370027;5,0783;12,0000;50,0000;1;29.800815494393476;5,3500;12,0000;50,0000;2;19.40387359836901;4,3020;6,0000;34,0000;3;26.719266055045875;5,0097;9,0000;52,0000
327;0;26.43313008130081;5,0821;12,0000;50,0000;1;29.801829268292682;5,3485;12,0000;50,0000;2;19.404065040650405;4,2997;6,0000;34,0000;3;26.722357723577232;5,0067;9,0000;52,0000
328;0;26.435258358662608;5,0841;12,0000;50,0000;1;29.80182370820669;5,3490;12,0000;50,0000;2;19.40222897669706;4,3007;6,0000;34,0000;3;26.72887537993921;5,0088;9,0000;52,0000
329;0;26.431515151515146;5,0851;12,0000;50,0000;1;29.80363636363636;5,3494;12,0000;50,0000;2;19.404646464646465;4,3002;6,0000;34,0000;3;26.72929292929293;5,0061;9,0000;52,0000
330;0;26.435045317220542;5,0855;12,0000;50,0000;1;29.807653575025178;5,3484;12,0000;50,0000;2;19.408257804632427;4,3021;6,0000;34,0000;3;26.732124874118835;5,0050;9,0000;52,0000
331;0;26.432530120481925;5,0821;12,0000;50,0000;1;29.799598393574296;5,3464;12,0000;50,0000;2;19.410240963855422;4,3042;6,0000;34,0000;3;26.727911646586346;5,0042;9,0000;52,0000
332;0;26.439239239239235;5,0857;12,0000;50,0000;1;29.8022022022022;5,3473;12,0000;50,0000;2;19.41061061061061;4,3030;6,0000;34,0000;3;26.722922922922926;5,0031;9,0000;52,0000
333;0;26.43053892215569;5,0823;12,0000;50,0000;1;29.795409181636728;5,3457;12,0000;50,0000;2;19.41197604790419;4,3011;6,0000;34,0000;3;26.729141716566872;5,0019;9,0000;52,0000
334;0;26.428855721393035;5,0818;12,0000;50,0000;1;29.798805970149253;5,3446;12,0000;50,0000;2;19.413333333333334;4,3000;6,0000;34,0000;3;26.72955223880597;5,0017;9,0000;52,0000
335;0;26.428174603174607;5,0831;12,0000;50,0000;1;29.8015873015873;5,3458;12,0000;50,0000;2;19.41190476190476;4,2980;6,0000;34,0000;3;26.728373015873018;5,0049;9,0000;52,0000
336;0;26.431849653808108;5,0837;12,0000;50,0000;1;29.800791295746784;5,3421;12,0000;50,0000;2;19.411078140454993;4,2955;6,0000;34,0000;3;26.73649851632048;5,0073;9,0000;52,0000
337;0;26.435700197238663;5,0810;12,0000;50,0000;1;29.801577909270218;5,3513;12,0000;50,0000;2;19.41794871794872;4,2941;6,0000;34,0000;3;26.73944773175542;5,0078;9,0000;52,0000
338;0;26.431661750245823;5,0810;12,0000;50,0000;1;29.798623402163223;5,3528;12,0000;50,0000;2;19.424385447394297;4,2969;6,0000;34,0000;3;26.74591937069814;5,0095;9,0000;52,0000
339;0;26.43117647058823;5,0780;12,0000;50,0000;1;29.799411764705884;5,3524;12,0000;50,0000;2;19.423921568627453;4,3045;6,0000;34,0000;3;26.743725490196073;5,0135;9,0000;52,0000
340;0;26.436559139784947;5,0785;12,0000;50,0000;1;29.79726295210166;5,3511;12,0000;50,0000;2;19.421114369501467;4,3054;6,0000;34,0000;3;26.74369501466275;5,0150;9,0000;52,0000
341;0;26.439181286549704;5,0793;12,0000;50,0000;1;29.794541910331382;5,3468;12,0000;50,0000;2;19.4214424951267;4,3046;6,0000;34,0000;3;26.751461988304094;5,0158;9,0000;52,0000
342;0;26.4396501457726;5,0737;12,0000;50,0000;1;29.79144800777454;5,3466;12,0000;50,0000;2;19.425850340136055;4,3038;6,0000;34,0000;3;26.7514091350826;5,0167;9,0000;52,0000
343;0;26.44496124031008;5,0782;12,0000;50,0000;1;29.78313953488372;5,3505;12,0000;50,0000;2;19.41976744186046;4,3087;6,0000;34,0000;3;26.7562015503876;5,0180;9,0000;52,0000
344;0;26.451400966183577;5,0810;12,0000;50,0000;1;29.78492753623188;5,3559;12,0000;50,0000;2;19.415072463768116;4,3124;6,0000;34,0000;3;26.75632850241546;5,0162;9,0000;52,0000
345;0;26.450289017341035;5,0788;12,0000;50,0000;1;29.789980732177263;5,3568;12,0000;50,0000;2;19.41252408477842;4,3091;6,0000;34,0000;3;26.757803468208095;5,0173;9,0000;52,0000
346;0;26.44822286263208;5,0768;12,0000;50,0000;1;29.793083573487035;5,3595;12,0000;50,0000;2;19.4090297790586;4,3088;6,0000;34,0000;3;26.756195965417863;5,0194;9,0000;52,0000
347;0;26.450383141762458;5,0774;12,0000;50,0000;1;29.79310344827586;5,3581;12,0000;50,0000;2;19.414367816091954;4,3114;6,0000;34,0000;3;26.74865900383142;5,0260;9,0000;52,0000
348;0;26.448137535816624;5,0778;12,0000;50,0000;1;29.790448901623687;5,3557;12,0000;50,0000;2;19.413944603629417;4,3085;6,0000;34,0000;3;26.749761222540588;5,0265;9,0000;52,0000
349;0;26.44838095238096;5,0748;12,0000;50,0000;1;29.79657142857143;5,3558;12,0000;50,0000;2;19.420761904761907;4,3108;6,0000;34,0000;3;26.74057142857142;5,0351;9,0000;52,0000
350;0;26.442165242165245;5,0744;12,0000;50,0000;1;29.792972459639127;5,3585;12,0000;50,0000;2;19.418423551756884;4,3088;6,0000;34,0000;3;26.734662867996203;5,0333;9,0000;52,0000
351;0;26.43977272727273;5,0800;12,0000;50,0000;1;29.787310606060608;5,3569;12,0000;50,0000;2;19.423484848484847;4,3102;6,0000;34,0000;3;26.735606060606056;5,0337;9,0000;52,0000
352;0;26.446836638338056;5,0833;12,0000;50,0000;1;29.784891406987725;5,3583;12,0000;50,0000;2;19.420396600566573;4,3145;6,0000;34,0000;3;26.73937677053825;5,0306;9,0000;52,0000
353;0;26.445197740112988;5,0819;12,0000;50,0000;1;29.785499058380413;5,3615;12,0000;50,0000;2;19.42165725047081;4,3156;6,0000;34,0000;3;26.737853107344637;5,0272;9,0000;52,0000
354;0;26.44281690140845;5,0796;12,0000;50,0000;1;29.78159624413145;5,3604;12,0000;50,0000;2;19.42666666666667;4,3144;6,0000;34,0000;3;26.734272300469488;5,0327;9,0000;52,0000
355;0;26.449625468164797;5,0797;12,0000;50,0000;1;29.78876404494382;5,3638;12,0000;50,0000;2;19.424719101123593;4,3160;6,0000;34,0000;3;26.73408239700374;5,0301;9,0000;52,0000
356;0;26.441830065359472;5,0805;12,0000;50,0000;1;29.791596638655463;5,3614;12,0000;50,0000;2;19.430065359477123;4,3170;6,0000;34,0000;3;26.733520074696543;5,0276;9,0000;52,0000
357;0;26.44283054003724;5,0787;12,0000;50,0000;1;29.796275605214152;5,3600;12,0000;50,0000;2;19.430353817504656;4,3183;6,0000;34,0000;3;26.734078212290502;5,0313;9,0000;52,0000
358;0;26.443639740018572;5,0774;12,0000;50,0000;1;29.795171773444753;5,3577;12,0000;50,0000;2;19.43286908077995;4,3166;6,0000;34,0000;3;26.732961931290625;5,0344;9,0000;52,0000
359;0;26.448333333333338;5,0764;12,0000;50,0000;1;29.79462962962963;5,3534;12,0000;50,0000;2;19.43685185185185;4,3182;6,0000;34,0000;3;26.73296296296296;5,0342;9,0000;52,0000
